AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Pawan_Gupta_and_Elena_Lind; PI Email=pawan.gupta@nasa.gov_and_elena.lind@nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
GSFC,09:01:2025,16:35:53,9,9.691586,0.008654,0.014800,0.016707,-999.000000,-999.000000,0.024065,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.029350,-999.000000,-999.000000,0.031486,-999.000000,-999.000000,0.025636,0.027075,0.374283,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001493,0.000592,0.001396,-999.000000,-999.000000,0.002292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001319,-999.000000,-999.000000,0.000222,-999.000000,-999.000000,0.000193,0.001109,0.004480,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.906310,-0.515832,0.633631,1.005743,-0.625181,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.628100,2.097591,0.500000,313.979605,0.451137,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,16:40:02,9,9.694468,0.007346,0.013306,0.015226,-999.000000,-999.000000,0.022589,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027419,-999.000000,-999.000000,0.029246,-999.000000,-999.000000,0.024371,0.025390,0.376965,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001566,0.000308,0.000413,-999.000000,-999.000000,0.000787,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000684,-999.000000,-999.000000,0.000455,-999.000000,-999.000000,0.001731,0.001382,0.002862,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.930738,-0.449740,0.610601,1.048551,-0.582149,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.492355,2.088508,0.300000,313.981768,0.451134,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,16:45:02,9,9.697940,0.007551,0.013179,0.014917,-999.000000,-999.000000,0.022651,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027003,-999.000000,-999.000000,0.028635,-999.000000,-999.000000,0.023830,0.024671,0.380564,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000322,0.000897,0.001101,-999.000000,-999.000000,0.001030,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000646,-999.000000,-999.000000,0.000154,-999.000000,-999.000000,0.000610,0.000892,0.005668,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.923573,-0.475398,0.554091,1.055808,-0.610355,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.348794,2.078999,0.400000,313.984373,0.451131,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,16:50:02,9,9.701412,0.007157,0.012548,0.014974,-999.000000,-999.000000,0.021664,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026078,-999.000000,-999.000000,0.027934,-999.000000,-999.000000,0.022537,0.023362,0.379527,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000208,0.000399,0.000733,-999.000000,-999.000000,0.000601,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000446,-999.000000,-999.000000,0.000809,-999.000000,-999.000000,0.001452,0.001281,0.003938,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.887640,-0.555184,0.597856,0.989234,-0.730221,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.227225,2.071024,0.700000,313.986979,0.451128,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,16:55:02,9,9.704884,0.006316,0.011924,0.014176,-999.000000,-999.000000,0.021384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.025623,-999.000000,-999.000000,0.027701,-999.000000,-999.000000,0.023180,0.022894,0.374614,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000075,0.000774,0.000342,-999.000000,-999.000000,0.000200,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001139,-999.000000,-999.000000,0.000898,-999.000000,-999.000000,0.000755,0.001243,0.004470,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.944960,-0.386625,0.603937,1.053713,-0.760662,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.127781,2.064552,1.000000,313.989584,0.451124,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:00:02,9,9.708356,0.007515,0.012709,0.014865,-999.000000,-999.000000,0.021589,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026775,-999.000000,-999.000000,0.028568,-999.000000,-999.000000,0.023523,0.024488,0.376014,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000606,0.001162,0.001392,-999.000000,-999.000000,0.001241,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002191,-999.000000,-999.000000,0.001595,-999.000000,-999.000000,0.001593,0.001390,0.003992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.940462,-0.493242,0.665255,1.051183,-0.632691,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.050574,2.059560,1.100000,313.992190,0.451121,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:05:02,9,9.711829,0.006525,0.012129,0.015146,-999.000000,-999.000000,0.021913,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026684,-999.000000,-999.000000,0.028388,-999.000000,-999.000000,0.024375,0.025132,0.376167,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001134,0.000937,0.002269,-999.000000,-999.000000,0.000464,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001100,-999.000000,-999.000000,0.000964,-999.000000,-999.000000,0.001075,0.000981,0.002434,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.900218,-0.347642,0.613719,1.010534,-0.499849,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,60.995690,2.056028,1.000000,313.994795,0.451118,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:10:02,9,9.715301,0.008153,0.013221,0.015678,-999.000000,-999.000000,0.023091,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.028368,-999.000000,-999.000000,0.030577,-999.000000,-999.000000,0.025712,0.026430,0.377383,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001357,0.000763,0.002029,-999.000000,-999.000000,0.002381,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000680,-999.000000,-999.000000,0.000526,-999.000000,-999.000000,0.002640,0.003755,0.002257,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.953601,-0.378891,0.660928,1.058080,-0.594823,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,60.963193,2.053943,1.100000,313.997401,0.451114,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:15:02,9,9.718773,0.007409,0.012720,0.014927,-999.000000,-999.000000,0.022015,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027107,-999.000000,-999.000000,0.029059,-999.000000,-999.000000,0.024614,0.025569,0.380607,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000393,0.001340,0.000970,-999.000000,-999.000000,0.000785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000494,-999.000000,-999.000000,0.001253,-999.000000,-999.000000,0.000669,0.000796,0.009387,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.953400,-0.371216,0.656131,1.064733,-0.527058,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,60.953117,2.053297,1.100000,314.000006,0.451111,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:25:20,9,9.725926,0.007093,0.013307,0.014908,-999.000000,-999.000000,0.021690,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026929,-999.000000,-999.000000,0.028438,-999.000000,-999.000000,0.024759,0.025357,0.380216,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000237,0.001046,0.000360,-999.000000,-999.000000,0.000788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001205,-999.000000,-999.000000,0.001513,-999.000000,-999.000000,0.000403,0.000769,0.003893,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.933399,-0.322310,0.648214,1.056335,-0.468675,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.003052,2.056501,1.400000,314.005374,0.451104,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:35:59,9,9.733322,0.007464,0.013452,0.015146,-999.000000,-999.000000,0.022300,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027398,-999.000000,-999.000000,0.029660,-999.000000,-999.000000,0.024705,0.026088,0.376393,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001318,0.001232,0.001043,-999.000000,-999.000000,0.000963,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001003,-999.000000,-999.000000,0.000873,-999.000000,-999.000000,0.002212,0.003972,0.012417,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.958104,-0.398953,0.669542,1.057679,-0.534418,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.154502,2.066287,1.500000,314.010924,0.451097,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:40:02,9,9.736134,0.007036,0.012778,0.014820,-999.000000,-999.000000,0.021555,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026648,-999.000000,-999.000000,0.028442,-999.000000,-999.000000,0.024561,0.025342,0.379486,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000442,0.000305,0.000327,-999.000000,-999.000000,0.000689,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001633,-999.000000,-999.000000,0.001325,-999.000000,-999.000000,0.002205,0.001145,0.002730,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.937248,-0.314921,0.658026,1.047870,-0.474362,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.238587,2.071766,1.400000,314.013034,0.451094,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:45:02,9,9.739606,0.008444,0.014228,0.015056,-999.000000,-999.000000,0.022993,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.027144,-999.000000,-999.000000,0.029516,-999.000000,-999.000000,0.027346,0.027511,0.387763,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001303,0.001247,0.000429,-999.000000,-999.000000,0.002571,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001718,-999.000000,-999.000000,0.001897,-999.000000,-999.000000,0.009754,0.007056,0.016240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.941646,0.012916,0.577643,1.047683,-0.284446,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.362401,2.079896,1.400000,314.015640,0.451091,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:50:02,9,9.743079,0.007327,0.012500,0.014804,-999.000000,-999.000000,0.021844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026484,-999.000000,-999.000000,0.028835,-999.000000,-999.000000,0.023992,0.025115,0.383909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000272,0.000453,0.000672,-999.000000,-999.000000,0.000732,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000485,-999.000000,-999.000000,0.000463,-999.000000,-999.000000,0.000854,0.000721,0.009365,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.944060,-0.382620,0.647094,1.036862,-0.570659,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.508192,2.089563,1.300000,314.018245,0.451087,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,17:55:02,9,9.746551,0.007001,0.012376,0.014618,-999.000000,-999.000000,0.021521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.026544,-999.000000,-999.000000,0.028610,-999.000000,-999.000000,0.024342,0.025483,0.381821,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000113,0.000306,0.000867,-999.000000,-999.000000,0.000326,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000356,-999.000000,-999.000000,0.000953,-999.000000,-999.000000,0.000975,0.001111,0.003672,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.960028,-0.335382,0.670876,1.064815,-0.480912,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.675798,2.100804,1.300000,314.020851,0.451084,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,18:00:02,9,9.750023,0.006816,0.011818,0.014006,-999.000000,-999.000000,0.020794,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.025893,-999.000000,-999.000000,0.027721,-999.000000,-999.000000,0.023273,0.024189,0.387657,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000533,0.000585,0.000202,-999.000000,-999.000000,0.000107,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000724,-999.000000,-999.000000,0.000638,-999.000000,-999.000000,0.000695,0.000656,0.002672,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.980312,-0.408886,0.681951,1.097061,-0.560750,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,61.865038,2.113663,1.400000,314.023456,0.451081,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,18:05:02,9,9.753495,0.006307,0.011979,0.013756,-999.000000,-999.000000,0.020828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.025243,-999.000000,-999.000000,0.026965,-999.000000,-999.000000,0.022727,0.024137,0.388368,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000449,0.001986,0.000450,-999.000000,-999.000000,0.000150,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000774,-999.000000,-999.000000,0.000763,-999.000000,-999.000000,0.001105,0.000564,0.000912,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.956667,-0.402273,0.609609,1.081383,-0.466055,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,62.075709,2.128192,1.700000,314.026062,0.451077,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,18:10:02,9,9.756968,0.006313,0.011250,0.013669,-999.000000,-999.000000,0.020283,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.025272,-999.000000,-999.000000,0.026790,-999.000000,-999.000000,0.021983,0.022967,0.396545,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000860,0.000514,0.001001,-999.000000,-999.000000,0.001403,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000927,-999.000000,-999.000000,0.002590,-999.000000,-999.000000,0.001991,0.001445,0.003688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.969755,-0.528959,0.664471,1.097193,-0.633494,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,62.307586,2.144447,1.900000,314.028667,0.451074,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,18:15:02,9,9.760440,0.006017,0.010701,0.013333,-999.000000,-999.000000,0.019670,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.024569,-999.000000,-999.000000,0.025731,-999.000000,-999.000000,0.021700,0.022730,0.392776,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000307,0.001252,0.000046,-999.000000,-999.000000,0.000441,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001628,-999.000000,-999.000000,0.002438,-999.000000,-999.000000,0.001497,0.001854,0.005084,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.953134,-0.470194,0.647535,1.091729,-0.514098,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,62.560427,2.162497,2.000000,314.031273,0.451071,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
GSFC,09:01:2025,18:25:19,9,9.767581,0.006169,0.012047,0.013567,-999.000000,-999.000000,0.020039,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.025048,-999.000000,-999.000000,0.025804,-999.000000,-999.000000,0.021586,0.022390,0.391339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001380,0.000482,0.001472,-999.000000,-999.000000,0.001048,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001369,-999.000000,-999.000000,0.000151,-999.000000,-999.000000,0.000603,0.001527,0.001813,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.937842,-0.558843,0.617751,1.095116,-0.582664,-999.000000,lev15,1210,GSFC,38.992500,-76.839833,87.000000,63.145204,2.205589,2.100000,314.036632,0.451064,13:01:2025,9,1.639200,1.019800,0.870100,-999.,-999.,0.675300,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.440100,-999.,-999.,0.379800,0.339700,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
