AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Sen_Chiao; PI Email=sen.chiao@howard.edu
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
Howard_Univ-IRB,05:03:2021,16:10:52,64,64.674213,0.016790,0.025688,0.035674,-999.000000,-999.000000,0.052223,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.089325,-999.000000,-999.000000,0.111150,-999.000000,-999.000000,0.137186,0.144583,0.745309,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000208,0.000159,0.000429,-999.000000,-999.000000,0.000443,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001251,-999.000000,-999.000000,0.001141,-999.000000,-999.000000,0.003288,0.002975,0.018413,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.679282,1.557054,1.765473,1.660138,1.041954,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,47.429211,1.476279,18.200000,339.527718,0.444662,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:15:52,64,64.677685,0.016528,0.024490,0.034417,-999.000000,-999.000000,0.048931,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.082106,-999.000000,-999.000000,0.103019,-999.000000,-999.000000,0.127506,0.132245,0.719233,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001093,0.001777,0.003301,-999.000000,-999.000000,0.005298,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002902,-999.000000,-999.000000,0.008738,-999.000000,-999.000000,0.003990,0.003784,0.011111,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.616378,1.596891,1.733299,1.573531,0.994293,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,47.053346,1.465879,18.200000,339.529645,0.444660,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:20:52,64,64.681157,0.016365,0.023789,0.033416,-999.000000,-999.000000,0.047270,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.080863,-999.000000,-999.000000,0.100886,-999.000000,-999.000000,0.125612,0.130216,0.715384,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001053,0.000165,0.001125,-999.000000,-999.000000,0.001483,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003110,-999.000000,-999.000000,0.005230,-999.000000,-999.000000,0.002749,0.002874,0.005189,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.637117,1.598913,1.770791,1.600422,1.016496,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,46.703051,1.456374,18.200000,339.531571,0.444658,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:30:04,64,64.687546,0.017412,0.027737,0.037720,-999.000000,-999.000000,0.054872,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.093518,-999.000000,-999.000000,0.117208,-999.000000,-999.000000,0.145241,0.151884,0.775602,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000379,0.000600,0.000412,-999.000000,-999.000000,0.001508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.007568,-999.000000,-999.000000,0.007590,-999.000000,-999.000000,0.016348,0.019695,0.017987,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.672610,1.597416,1.770206,1.642475,1.029352,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,46.127298,1.441131,18.600000,339.535115,0.444654,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:39:37,64,64.694178,0.015755,0.025145,0.033660,-999.000000,-999.000000,0.048221,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.082256,-999.000000,-999.000000,0.102533,-999.000000,-999.000000,0.127272,0.130929,0.747315,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000835,0.001325,0.000304,-999.000000,-999.000000,0.001340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000824,-999.000000,-999.000000,0.000875,-999.000000,-999.000000,0.002003,0.002126,0.015192,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.647894,1.584404,1.761968,1.617275,0.975925,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.627032,1.428258,18.800000,339.538794,0.444650,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:45:52,64,64.698519,0.016649,0.025251,0.034699,-999.000000,-999.000000,0.049913,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.085299,-999.000000,-999.000000,0.106457,-999.000000,-999.000000,0.130441,0.135844,0.749977,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000371,0.000783,0.001932,-999.000000,-999.000000,0.004657,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006854,-999.000000,-999.000000,0.009389,-999.000000,-999.000000,0.006807,0.009012,0.029897,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.657898,1.540639,1.768982,1.627880,0.968697,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.354962,1.421398,18.800000,339.541201,0.444647,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:50:52,64,64.701991,0.016383,0.025219,0.034322,-999.000000,-999.000000,0.048828,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.082718,-999.000000,-999.000000,0.102918,-999.000000,-999.000000,0.127283,0.131128,0.749336,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001301,0.000493,0.000973,-999.000000,-999.000000,0.001549,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001801,-999.000000,-999.000000,0.001938,-999.000000,-999.000000,0.002870,0.001435,0.008786,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.624618,1.564188,1.741101,1.592320,0.966448,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.169490,1.416777,19.000000,339.543127,0.444645,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,16:55:52,64,64.705463,0.016662,0.025026,0.034879,-999.000000,-999.000000,0.050483,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.085660,-999.000000,-999.000000,0.105749,-999.000000,-999.000000,0.132054,0.137619,0.716766,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000055,0.000808,0.000528,-999.000000,-999.000000,0.002475,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003661,-999.000000,-999.000000,0.004894,-999.000000,-999.000000,0.005121,0.006799,0.006647,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.641616,1.572353,1.730181,1.625447,1.047752,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.013025,1.412914,19.000000,339.545054,0.444643,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:00:52,64,64.708935,0.016629,0.026155,0.036677,-999.000000,-999.000000,0.053236,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.090195,-999.000000,-999.000000,0.111549,-999.000000,-999.000000,0.138181,0.145248,0.709826,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000530,0.000516,0.000550,-999.000000,-999.000000,0.000445,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001310,-999.000000,-999.000000,0.002272,-999.000000,-999.000000,0.001097,0.000423,0.010398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.644714,1.548935,1.729860,1.627606,1.046943,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,44.885876,1.409797,18.800000,339.546980,0.444641,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:05:52,64,64.712407,0.017775,0.027470,0.038855,-999.000000,-999.000000,0.057339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.098041,-999.000000,-999.000000,0.122160,-999.000000,-999.000000,0.149084,0.158619,0.762974,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001575,0.000791,0.001717,-999.000000,-999.000000,0.002800,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004158,-999.000000,-999.000000,0.004662,-999.000000,-999.000000,0.006090,0.008193,0.035393,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.690776,1.520003,1.767143,1.673555,1.031308,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,44.788300,1.407420,18.700000,339.548906,0.444639,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:20:52,64,64.722824,0.018422,0.030428,0.042338,-999.000000,-999.000000,0.059930,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100620,-999.000000,-999.000000,0.126073,-999.000000,-999.000000,0.156724,0.167505,0.768646,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001634,0.006387,0.009718,-999.000000,-999.000000,0.007365,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006770,-999.000000,-999.000000,0.009254,-999.000000,-999.000000,0.014552,0.013652,0.066913,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.610100,1.608197,1.732070,1.566979,1.122392,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,44.674691,1.404667,18.500000,339.554684,0.444633,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:30:12,64,64.729306,0.017788,0.029500,0.039844,-999.000000,-999.000000,0.060092,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.103621,-999.000000,-999.000000,0.130706,-999.000000,-999.000000,0.163989,0.175264,0.779614,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000362,0.000423,0.001955,-999.000000,-999.000000,0.002737,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002592,-999.000000,-999.000000,0.004921,-999.000000,-999.000000,0.007152,0.009195,0.010622,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.747762,1.666203,1.811853,1.727308,1.159458,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,44.740170,1.406251,18.800000,339.558280,0.444629,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:40:02,64,64.736134,0.016901,0.026365,0.035380,-999.000000,-999.000000,0.051734,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.089089,-999.000000,-999.000000,0.111457,-999.000000,-999.000000,0.140116,0.148466,0.752592,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000731,0.000401,0.001030,-999.000000,-999.000000,0.002600,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005975,-999.000000,-999.000000,0.008508,-999.000000,-999.000000,0.011135,0.009431,0.053168,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.695529,1.644446,1.792754,1.670706,1.135810,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,44.921674,1.410673,19.000000,339.562068,0.444624,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:45:52,64,64.740185,0.017929,0.027946,0.039225,-999.000000,-999.000000,0.056808,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097519,-999.000000,-999.000000,0.122940,-999.000000,-999.000000,0.153830,0.165068,0.778212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000651,0.001809,0.001224,-999.000000,-999.000000,0.004126,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005490,-999.000000,-999.000000,0.008536,-999.000000,-999.000000,0.010633,0.012530,0.016357,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.685726,1.654230,1.799504,1.648034,1.163354,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.083362,1.414647,19.000000,339.564315,0.444622,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:50:52,64,64.743657,0.017168,0.026284,0.037224,-999.000000,-999.000000,0.053781,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.092827,-999.000000,-999.000000,0.116479,-999.000000,-999.000000,0.146473,0.156416,0.737551,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000489,0.001156,0.001032,-999.000000,-999.000000,0.003023,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005883,-999.000000,-999.000000,0.006750,-999.000000,-999.000000,0.011602,0.011688,0.026162,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.686949,1.656087,1.804239,1.653968,1.165679,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.253573,1.418866,19.100000,339.566241,0.444620,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,17:55:52,64,64.747130,0.017246,0.025853,0.036585,-999.000000,-999.000000,0.053214,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.091563,-999.000000,-999.000000,0.114466,-999.000000,-999.000000,0.145062,0.155121,0.758775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000338,0.001161,0.001493,-999.000000,-999.000000,0.002509,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004369,-999.000000,-999.000000,0.005509,-999.000000,-999.000000,0.008820,0.010155,0.023739,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.686291,1.671674,1.789291,1.659927,1.201962,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.452619,1.423849,19.200000,339.568167,0.444618,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,18:00:52,64,64.750602,0.017084,0.025648,0.036215,-999.000000,-999.000000,0.052211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.089547,-999.000000,-999.000000,0.111914,-999.000000,-999.000000,0.140255,0.149265,0.738594,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000687,0.000122,0.001053,-999.000000,-999.000000,0.000526,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000682,-999.000000,-999.000000,0.001551,-999.000000,-999.000000,0.004290,0.007198,0.018431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.668617,1.629273,1.780628,1.638430,1.139416,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.680112,1.429608,19.400000,339.570093,0.444616,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,18:05:52,64,64.754074,0.017484,0.027074,0.038385,-999.000000,-999.000000,0.056267,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097349,-999.000000,-999.000000,0.122527,-999.000000,-999.000000,0.150726,0.162850,0.760854,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000629,0.002136,0.002242,-999.000000,-999.000000,0.002131,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004001,-999.000000,-999.000000,0.004363,-999.000000,-999.000000,0.004544,0.004515,0.024496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.713565,1.585300,1.816041,1.683677,1.119922,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,45.935618,1.436158,19.500000,339.572019,0.444614,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,18:10:52,64,64.757546,0.017590,0.027673,0.037968,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.108328,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.152010,0.164090,0.750598,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000271,0.001741,0.004202,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.042257,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006748,0.006076,0.041602,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.891750,1.231818,-999.000000,1.891750,0.688759,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,46.218658,1.443519,19.700000,339.573945,0.444611,20:12:2024,7,1.640300,1.019700,0.870100,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,-999.,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,05:03:2021,18:15:52,64,64.761019,0.017380,0.027511,0.038304,-999.000000,-999.000000,0.056284,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097656,-999.000000,-999.000000,0.122237,-999.000000,-999.000000,0.156169,0.169527,0.760799,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001660,0.002072,0.003265,-999.000000,-999.000000,0.004127,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005557,-999.000000,-999.000000,0.007524,-999.000000,-999.000000,0.012745,0.014717,0.020909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.715643,1.706160,1.812598,1.693163,1.289883,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,46.528711,1.451709,19.700000,339.575872,0.444609,20:12:2024,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
