AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Sen_Chiao; PI Email=sen.chiao@howard.edu
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
Howard_Univ-IRB,29:01:2025,18:47:00,29,29.782639,0.017808,0.023368,0.027281,-999.000000,-999.000000,0.033280,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044648,-999.000000,-999.000000,0.051881,-999.000000,-999.000000,0.059055,0.064232,0.642807,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000419,0.001025,0.000436,-999.000000,-999.000000,0.000087,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001072,-999.000000,-999.000000,0.000084,-999.000000,-999.000000,0.002161,0.003387,0.017026,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.939786,1.013670,1.024915,0.891593,0.831374,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,60.047023,1.997106,17.600000,322.863814,0.445239,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,18:52:00,29,29.786111,0.017418,0.023222,0.026911,-999.000000,-999.000000,0.033452,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044734,-999.000000,-999.000000,0.051561,-999.000000,-999.000000,0.057921,0.062955,0.628731,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001028,0.001276,0.001712,-999.000000,-999.000000,0.000698,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000054,-999.000000,-999.000000,0.000998,-999.000000,-999.000000,0.000964,0.001752,0.003672,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.950092,0.935840,1.001252,0.918542,0.775662,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,60.446241,2.021420,17.600000,322.865086,0.445241,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,18:57:00,29,29.789583,0.017328,0.023126,0.027294,-999.000000,-999.000000,0.033793,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.045831,-999.000000,-999.000000,0.053725,-999.000000,-999.000000,0.061167,0.067099,0.641012,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000629,0.001418,0.000906,-999.000000,-999.000000,0.000661,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000860,-999.000000,-999.000000,0.000352,-999.000000,-999.000000,0.000596,0.000507,0.011669,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.987927,1.045561,1.068976,0.937606,0.863580,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,60.865197,2.047685,17.600000,322.866357,0.445243,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:02:00,29,29.793056,0.017787,0.023587,0.028006,-999.000000,-999.000000,0.034788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.047592,-999.000000,-999.000000,0.055618,-999.000000,-999.000000,0.064621,0.072114,0.656416,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000182,0.000211,0.000942,-999.000000,-999.000000,0.001057,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000300,-999.000000,-999.000000,0.001184,-999.000000,-999.000000,0.000959,0.002395,0.006638,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.003982,1.110030,1.084816,0.959375,1.008533,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,61.303472,2.076018,17.600000,322.867629,0.445246,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:07:00,29,29.796528,0.018759,0.024771,0.029166,-999.000000,-999.000000,0.035914,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.049202,-999.000000,-999.000000,0.057705,-999.000000,-999.000000,0.066886,0.074214,0.658972,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000872,0.001194,0.000957,-999.000000,-999.000000,0.000489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000320,-999.000000,-999.000000,0.000857,-999.000000,-999.000000,0.001400,0.001861,0.006602,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.998849,1.113794,1.095222,0.946758,0.977828,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,61.760638,2.106547,17.600000,322.868900,0.445248,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:12:00,29,29.800000,0.019379,0.024924,0.028897,-999.000000,-999.000000,0.036152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.050065,-999.000000,-999.000000,0.058699,-999.000000,-999.000000,0.068626,0.077027,0.658303,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000807,0.001085,0.000201,-999.000000,-999.000000,0.000659,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001128,-999.000000,-999.000000,0.001889,-999.000000,-999.000000,0.001794,0.002757,0.010027,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.038269,1.144656,1.121669,0.994460,1.054833,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,62.236260,2.139417,17.400000,322.870172,0.445250,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:17:00,29,29.803472,0.019043,0.024983,0.029208,-999.000000,-999.000000,0.037077,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.052053,-999.000000,-999.000000,0.061905,-999.000000,-999.000000,0.072592,0.082077,0.670224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000159,0.001415,0.000295,-999.000000,-999.000000,0.001113,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001031,-999.000000,-999.000000,0.001326,-999.000000,-999.000000,0.000107,0.000930,0.009578,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.097007,1.206342,1.183276,1.045261,1.093892,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,62.729901,2.174789,17.200000,322.871443,0.445252,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:22:00,29,29.806944,0.018937,0.024812,0.029084,-999.000000,-999.000000,0.036681,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.051636,-999.000000,-999.000000,0.061518,-999.000000,-999.000000,0.073318,0.083028,0.666633,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000210,0.000508,0.000149,-999.000000,-999.000000,0.000637,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000475,-999.000000,-999.000000,0.001624,-999.000000,-999.000000,0.001647,0.003481,0.008203,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.095097,1.272853,1.193435,1.038927,1.165114,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,63.241118,2.212842,17.100000,322.872715,0.445254,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:31:33,29,29.813576,0.019333,0.025943,0.029191,-999.000000,-999.000000,0.036937,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.053417,-999.000000,-999.000000,0.063349,-999.000000,-999.000000,0.076129,0.087155,0.666102,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002190,0.002178,0.001749,-999.000000,-999.000000,0.001818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002215,-999.000000,-999.000000,0.001717,-999.000000,-999.000000,0.002322,0.001968,0.014144,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.141377,1.287378,1.252278,1.094551,1.238595,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,64.264785,2.293723,16.900000,322.875143,0.445258,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:41:25,29,29.820428,0.019035,0.025819,0.029727,-999.000000,-999.000000,0.038340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055912,-999.000000,-999.000000,0.067276,-999.000000,-999.000000,0.081295,0.094082,0.679264,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000226,0.000446,0.000605,-999.000000,-999.000000,0.000490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000888,-999.000000,-999.000000,0.000787,-999.000000,-999.000000,0.001733,0.001839,0.004331,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.197067,1.359297,1.301058,1.143381,1.300660,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,65.384757,2.390124,16.400000,322.877653,0.445263,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:47:00,29,29.824306,0.018304,0.024686,0.028977,-999.000000,-999.000000,0.037467,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054811,-999.000000,-999.000000,0.066073,-999.000000,-999.000000,0.080234,0.092977,0.669583,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000685,0.000832,0.001236,-999.000000,-999.000000,0.001245,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001158,-999.000000,-999.000000,0.001685,-999.000000,-999.000000,0.002334,0.002728,0.005910,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.207952,1.384014,1.312492,1.153678,1.325305,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,66.045335,2.451299,16.200000,322.879072,0.445265,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:52:00,29,29.827778,0.018498,0.025310,0.029728,-999.000000,-999.000000,0.038634,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057590,-999.000000,-999.000000,0.069980,-999.000000,-999.000000,0.085989,0.100396,0.683949,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000457,0.000617,0.000682,-999.000000,-999.000000,0.000230,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000406,-999.000000,-999.000000,0.000158,-999.000000,-999.000000,0.001054,0.001384,0.000501,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.256180,1.456310,1.374923,1.197311,1.400537,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,66.652711,2.510655,16.300000,322.880344,0.445267,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,19:57:00,29,29.831250,0.019087,0.025481,0.030285,-999.000000,-999.000000,0.039347,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058006,-999.000000,-999.000000,0.071110,-999.000000,-999.000000,0.087207,0.102099,0.688213,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000523,0.000865,0.000680,-999.000000,-999.000000,0.000892,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000763,-999.000000,-999.000000,0.000400,-999.000000,-999.000000,0.000722,0.000634,0.004374,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.246183,1.480325,1.363958,1.176325,1.402792,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,67.274578,2.574762,16.200000,322.881615,0.445270,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:02:00,29,29.834722,0.018145,0.024604,0.029110,-999.000000,-999.000000,0.038030,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056319,-999.000000,-999.000000,0.068741,-999.000000,-999.000000,0.084154,0.098364,0.679624,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000184,0.000355,0.000376,-999.000000,-999.000000,0.000409,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000513,-999.000000,-999.000000,0.000301,-999.000000,-999.000000,0.001879,0.002507,0.007024,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.256579,1.458320,1.366969,1.194360,1.389688,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,67.910507,2.644094,16.100000,322.882887,0.445272,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:07:00,29,29.838194,0.019115,0.026020,0.030544,-999.000000,-999.000000,0.039725,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058759,-999.000000,-999.000000,0.071672,-999.000000,-999.000000,0.088259,0.103365,0.689728,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000853,0.000753,0.000529,-999.000000,-999.000000,0.000673,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001158,-999.000000,-999.000000,0.000507,-999.000000,-999.000000,0.002059,0.002450,0.004018,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.247850,1.477824,1.362744,1.184292,1.420597,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,68.560071,2.719193,16.100000,322.884158,0.445274,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:12:00,29,29.841667,0.018756,0.025761,0.030295,-999.000000,-999.000000,0.039462,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.059088,-999.000000,-999.000000,0.072102,-999.000000,-999.000000,0.089675,0.105365,0.700064,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000241,0.000180,0.000436,-999.000000,-999.000000,0.000143,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001304,-999.000000,-999.000000,0.001944,-999.000000,-999.000000,0.003646,0.004625,0.012070,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.271632,1.516099,1.394156,1.209624,1.472612,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,69.222852,2.800686,16.000000,322.885430,0.445276,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:17:00,29,29.845139,0.019733,0.026896,0.031668,-999.000000,-999.000000,0.041995,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063511,-999.000000,-999.000000,0.077943,-999.000000,-999.000000,0.097902,0.115158,0.721975,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000967,0.001067,0.001008,-999.000000,-999.000000,0.001564,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002610,-999.000000,-999.000000,0.003824,-999.000000,-999.000000,0.004912,0.005281,0.018011,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.318941,1.573037,1.430124,1.259397,1.516510,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,69.898434,2.889293,16.000000,322.886701,0.445278,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:22:00,29,29.848611,0.020028,0.027536,0.032287,-999.000000,-999.000000,0.042174,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063585,-999.000000,-999.000000,0.077714,-999.000000,-999.000000,0.097079,0.114633,0.719260,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000609,0.000907,0.000812,-999.000000,-999.000000,0.000574,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000390,-999.000000,-999.000000,0.001220,-999.000000,-999.000000,0.000672,0.000739,0.005339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.289073,1.538053,1.414535,1.227233,1.508576,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,70.586407,2.985853,16.000000,322.887973,0.445280,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:31:31,29,29.855220,0.020273,0.028054,0.032416,-999.000000,-999.000000,0.043469,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066795,-999.000000,-999.000000,0.082229,-999.000000,-999.000000,0.104249,0.124382,0.740063,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000425,0.001147,0.001548,-999.000000,-999.000000,0.002628,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005113,-999.000000,-999.000000,0.007144,-999.000000,-999.000000,0.010535,0.012783,0.034188,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.364824,1.618552,1.476060,1.308331,1.606281,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,71.928862,3.195304,16.000000,322.890393,0.445285,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Howard_Univ-IRB,29:01:2025,20:41:20,29,29.862037,0.019504,0.027651,0.032120,-999.000000,-999.000000,0.042979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066121,-999.000000,-999.000000,0.081644,-999.000000,-999.000000,0.103641,0.124301,0.727605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000665,0.000328,0.000238,-999.000000,-999.000000,0.000363,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000953,-999.000000,-999.000000,0.001097,-999.000000,-999.000000,0.002526,0.003400,0.003183,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.367338,1.634006,1.484797,1.306764,1.630669,-999.000000,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.000000,73.356302,3.454587,15.600000,322.892889,0.445289,02:02:2025,9,1.640300,1.019700,0.870100,-999.,-999.,0.675200,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439700,-999.,-999.,0.379700,0.339800,0.936700,-999.,-999.,-999.,-999.,-999.,-999.,-999.
