AERONET_Site,DateTime,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm
GSFC,2025-01-02 14:08:58,2,2.58956,0.004497,0.012565,0.015647,0.0243,0.036232,0.042854,0.047224,0.05083,0.450091,0.000177,0.00029,0.000252,4.8e-05,0.000259,0.000538,0.000592,0.001272,0.004815,1.463701,0.956398,1.325611,1.509352,0.659209,lev15,1210,GSFC,38.9925,-76.839833,87.0,75.089186,3.834519,5.7,308.65028,0.45801,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 14:19:35,2,2.596933,0.00502,0.01331,0.01676,0.025944,0.038874,0.045933,0.050545,0.055207,0.462135,0.000401,0.000619,0.000335,0.000426,0.000515,0.000662,0.000432,0.000341,0.005478,1.466896,0.947576,1.336076,1.512764,0.707043,lev15,1210,GSFC,38.9925,-76.839833,87.0,73.715602,3.526877,5.7,308.655813,0.458003,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 14:30:10,2,2.604282,0.005691,0.014962,0.018998,0.030037,0.046456,0.055177,0.062131,0.068049,0.483008,0.000354,0.000938,0.001046,0.001484,0.001572,0.002089,0.000619,0.001795,0.000502,1.555845,1.051613,1.425654,1.6084,0.809564,lev15,1210,GSFC,38.9925,-76.839833,87.0,72.402906,3.276817,5.7,308.661328,0.457996,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 14:46:58,2,2.615949,0.00548,0.013409,0.017111,0.027017,0.040672,0.047952,0.052488,0.057867,0.461801,0.000509,0.00113,0.001136,0.00141,0.001995,0.002675,0.002908,0.003003,0.006395,1.498868,0.920057,1.343653,1.556104,0.720007,lev15,1210,GSFC,38.9925,-76.839833,87.0,70.44394,2.965301,5.0,308.670082,0.457985,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 14:51:58,2,2.619421,0.007507,0.015051,0.019014,0.028549,0.041694,0.049035,0.052782,0.057486,0.464869,0.000766,0.001028,0.000945,0.001819,0.001952,0.002822,0.002322,0.002637,0.007125,1.376664,0.848962,1.262653,1.411966,0.608163,lev15,1210,GSFC,38.9925,-76.839833,87.0,69.892331,2.888466,5.2,308.672688,0.457981,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 20:41:57,2,2.862465,0.007209,0.018109,0.023259,0.037742,0.061879,0.074502,0.091838,0.106439,0.527212,0.001492,0.001222,0.001958,0.002331,0.001894,0.002542,0.002007,0.002928,0.00546,1.706959,1.436607,1.598302,1.761853,1.379945,lev15,1210,GSFC,38.9925,-76.839833,87.0,78.89269,5.064201,5.4,308.855067,0.457746,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 20:45:11,2,2.864711,0.008368,0.020255,0.02602,0.04208,0.068994,0.083331,0.102662,0.118451,0.537099,0.000193,0.000607,0.001108,0.001587,0.002888,0.003737,0.005728,0.006395,0.006839,1.70601,1.445637,1.604439,1.755994,1.361169,lev15,1210,GSFC,38.9925,-76.839833,87.0,79.359592,5.271929,5.7,308.856752,0.457744,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-02 20:51:11,2,2.868877,0.00811,0.020412,0.026944,0.044191,0.073529,0.089077,0.110393,0.127252,0.549072,0.000684,0.000959,0.001542,0.002662,0.004708,0.005254,0.008588,0.009422,0.006525,1.753588,1.478357,1.647242,1.80781,1.381531,lev15,1210,GSFC,38.9925,-76.839833,87.0,80.236264,5.711373,5.8,308.859878,0.45774,06:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-03 14:07:17,3,3.588391,0.024865,0.042806,0.052143,0.079572,0.124758,0.148753,0.172803,0.192922,0.698674,0.01271,0.012694,0.010119,0.0099,0.011468,0.009878,0.014923,0.01561,0.049993,1.537056,1.181295,1.467333,1.57172,1.004757,lev15,1210,GSFC,38.9925,-76.839833,87.0,75.293055,3.884931,1.3,309.399798,0.457043,07:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-03 14:17:52,3,3.595741,0.010681,0.030282,0.041056,0.069774,0.117208,0.141575,0.169091,0.190493,0.704928,0.002315,0.002171,0.003549,0.003865,0.004036,0.004131,0.005929,0.007036,0.016555,1.814031,1.330489,1.66554,1.887655,1.14925,lev15,1210,GSFC,38.9925,-76.839833,87.0,73.911055,3.567528,2.9,309.405313,0.457036,07:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:37:52,4,4.567963,0.01163,0.020088,0.023718,0.034517,0.047513,0.053474,0.060209,0.067611,0.344602,0.000358,0.000335,0.000459,0.000709,0.000789,0.000773,0.001524,0.001851,0.006694,1.183725,0.860423,1.029614,1.247737,0.900662,lev15,1210,GSFC,38.9925,-76.839833,87.0,79.382045,5.282346,-0.8,310.134864,0.456096,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:39:51,4,4.56934,0.014222,0.023042,0.026584,0.03787,0.051642,0.058083,0.06489,0.072536,0.34797,0.001366,0.00081,0.001665,0.002231,0.003111,0.002789,0.00247,0.00225,0.008641,1.138388,0.829079,1.00476,1.193029,0.85265,lev15,1210,GSFC,38.9925,-76.839833,87.0,79.0936,5.151558,-0.5,310.135897,0.456094,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:42:52,4,4.571435,0.014381,0.022983,0.026558,0.037837,0.050918,0.057537,0.06347,0.071331,0.344044,0.002203,0.002296,0.00183,0.001591,0.002209,0.00182,0.001225,0.000617,0.008699,1.120548,0.798444,0.980414,1.168694,0.821416,lev15,1210,GSFC,38.9925,-76.839833,87.0,78.657727,4.965708,-0.4,310.137469,0.456092,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:45:58,4,4.573588,0.009364,0.018435,0.021736,0.033081,0.046912,0.053486,0.060062,0.068044,0.34305,0.0018,0.001864,0.001606,0.001852,0.00176,0.002147,0.001789,0.001447,0.00318,1.309141,0.896444,1.129227,1.38116,0.922208,lev15,1210,GSFC,38.9925,-76.839833,87.0,78.213489,4.789569,-0.2,310.139085,0.45609,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:52:52,4,4.57838,0.014677,0.023708,0.028186,0.040886,0.057243,0.065557,0.073659,0.083013,0.349371,0.001573,0.001087,0.000979,0.000626,0.000929,0.000927,0.001762,0.001879,0.005679,1.228158,0.914361,1.105598,1.273458,0.905445,lev15,1210,GSFC,38.9925,-76.839833,87.0,77.238577,4.443714,0.1,310.142681,0.456085,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:55:10,4,4.579977,0.013022,0.022204,0.026209,0.038701,0.05468,0.062579,0.070594,0.079942,0.346882,0.003112,0.002789,0.002894,0.00317,0.004008,0.003796,0.00443,0.004465,0.013172,1.266882,0.926812,1.127208,1.321472,0.939006,lev15,1210,GSFC,38.9925,-76.839833,87.0,76.918002,4.340701,0.3,310.143879,0.456084,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 13:57:52,4,4.581852,0.018613,0.028011,0.031664,0.044221,0.060173,0.069378,0.076478,0.086115,0.342117,0.001398,0.002241,0.002173,0.00321,0.002927,0.003402,0.001772,0.001613,0.007951,1.135695,0.867217,1.046928,1.154395,0.825593,lev15,1210,GSFC,38.9925,-76.839833,87.0,76.544565,4.226616,0.3,310.145286,0.456082,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2025-01-04 14:02:52,4,4.585324,0.023947,0.033713,0.036712,0.04881,0.06659,0.076046,0.08866,0.097327,0.349308,0.017291,0.019669,0.013736,0.008799,0.005315,0.006777,0.00855,0.003703,0.027436,1.064628,1.041811,1.035108,1.07313,0.957486,lev15,1210,GSFC,38.9925,-76.839833,87.0,75.861454,4.032896,0.3,310.147892,0.456079,08:01:2025,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
