AERONET_Site,DateTime,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm
GSFC,2024-01-02 20:01:57,2,2.834688,0.002996,0.011055,0.015018,0.025801,0.04053,0.047293,0.055907,0.062942,0.69512,0.000658,0.000427,0.00052,0.000433,0.000296,0.000961,0.00061,0.000919,0.005667,1.673378,1.169674,1.430814,1.782472,1.105584,lev20,1210,GSFC,38.9925,-76.839833,87.0,73.587094,3.500666,10.7,308.834223,0.457773,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:06:57,2,2.83816,0.00331,0.011399,0.015419,0.026423,0.041959,0.049232,0.058627,0.066286,0.699034,0.00077,0.000453,0.001231,0.001321,0.002429,0.002309,0.002418,0.002867,0.006345,1.694994,1.216592,1.468646,1.798064,1.1506,lev20,1210,GSFC,38.9925,-76.839833,87.0,74.222899,3.634421,10.7,308.836828,0.45777,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:11:57,2,2.841632,0.003396,0.011584,0.015911,0.027335,0.043512,0.051023,0.060886,0.069037,0.705114,0.000166,0.000265,0.000327,0.000512,0.001255,0.000937,0.00169,0.001852,0.004999,1.701897,1.222167,1.473518,1.806976,1.169379,lev20,1210,GSFC,38.9925,-76.839833,87.0,74.871047,3.782037,10.4,308.839434,0.457766,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:21:29,2,2.848252,0.002953,0.011363,0.014981,0.025896,0.041552,0.048651,0.058137,0.065621,0.704079,0.000275,0.000299,0.000596,0.000664,0.000848,0.001147,0.001446,0.001265,0.001385,1.722279,1.222003,1.490676,1.832491,1.158366,lev20,1210,GSFC,38.9925,-76.839833,87.0,76.139693,4.109586,10.4,308.844402,0.45776,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:30:58,2,2.854838,0.002669,0.01201,0.016093,0.02788,0.044827,0.052983,0.064253,0.073504,0.708818,0.000298,0.000217,0.000359,0.000705,0.000421,0.000666,0.000919,0.000351,0.001346,1.739155,1.310217,1.513855,1.840181,1.266574,lev20,1210,GSFC,38.9925,-76.839833,87.0,77.442244,4.511758,10.2,308.849343,0.457753,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:36:57,2,2.858993,0.003386,0.012166,0.016316,0.027662,0.044397,0.052213,0.063133,0.071711,0.712253,0.000215,0.000144,0.00028,0.00047,0.000526,0.000549,0.000448,0.000711,0.002961,1.701972,1.28156,1.499831,1.799063,1.228702,lev20,1210,GSFC,38.9925,-76.839833,87.0,78.28368,4.816564,9.9,308.852461,0.457749,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:38:57,2,2.860382,0.003209,0.012389,0.01629,0.027722,0.044922,0.053029,0.064256,0.073583,0.724121,0.000446,0.000265,0.00042,0.000531,0.000709,0.000703,0.00086,0.001171,0.002022,1.727769,1.302774,1.53111,1.823351,1.267061,lev20,1210,GSFC,38.9925,-76.839833,87.0,78.568174,4.929167,10.0,308.853504,0.457748,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:41:57,2,2.862465,0.00323,0.012508,0.016292,0.027866,0.045052,0.052958,0.064165,0.073511,0.733672,0.000258,5.9e-05,0.000368,0.000431,0.000754,0.000809,0.000421,0.000607,0.003089,1.725841,1.287437,1.517253,1.82802,1.26839,lev20,1210,GSFC,38.9925,-76.839833,87.0,78.997864,5.10956,9.9,308.855067,0.457746,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:45:11,2,2.864711,0.002849,0.012165,0.016075,0.027733,0.045163,0.053167,0.064943,0.074157,0.731402,0.000517,0.000587,0.000772,0.001018,0.000938,0.001374,0.001735,0.001709,0.006158,1.75155,1.322947,1.538308,1.85654,1.288854,lev20,1210,GSFC,38.9925,-76.839833,87.0,79.464838,5.321113,9.9,308.856752,0.457744,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:51:11,2,2.868877,0.002925,0.012098,0.015923,0.027363,0.04458,0.052464,0.064267,0.073253,0.728519,6.2e-05,0.000387,0.000495,0.000515,0.000986,0.000608,0.000852,0.000776,0.004933,1.746742,1.332375,1.538759,1.850462,1.293665,lev20,1210,GSFC,38.9925,-76.839833,87.0,80.341601,5.769092,9.9,308.859878,0.45774,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-02 20:56:10,2,2.872338,0.003128,0.01247,0.01652,0.027636,0.044799,0.052535,0.064662,0.073313,0.717588,0.000261,0.000236,0.000385,0.0004,0.000261,0.000276,0.000493,0.000334,0.006976,1.698506,1.337537,1.51937,1.794123,1.293393,lev20,1210,GSFC,38.9925,-76.839833,87.0,81.079381,6.207926,9.8,308.862475,0.457736,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-03 13:27:25,3,3.560706,0.008445,0.016248,0.018037,0.025002,0.034401,0.038765,0.04338,0.04727,0.653594,0.009879,0.010478,0.008626,0.007099,0.005771,0.005324,0.007466,0.008228,0.030678,1.119991,0.841964,1.030889,1.16188,0.765935,lev20,1210,GSFC,38.9925,-76.839833,87.0,80.941746,6.121157,7.4,309.379023,0.45707,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-03 13:37:25,3,3.56765,0.009502,0.015762,0.01945,0.027498,0.038841,0.042529,0.051144,0.056327,0.686255,0.008827,0.006097,0.007112,0.009126,0.011195,0.009028,0.023136,0.027977,0.095575,1.160281,1.007913,1.041848,1.244899,1.093787,lev20,1210,GSFC,38.9925,-76.839833,87.0,79.470059,5.323577,7.7,309.384234,0.457064,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
GSFC,2024-01-03 13:55:16,3,3.580046,0.003298,0.011,0.013836,0.02186,0.032562,0.0377,0.042606,0.047099,0.67478,0.000781,0.000589,0.001577,0.001578,0.002078,0.001839,0.002056,0.001142,0.006316,1.461225,0.974633,1.282246,1.537542,0.858123,lev20,1210,GSFC,38.9925,-76.839833,87.0,76.937368,4.346787,7.8,309.393536,0.457052,16:10:2024,9,1.6392,1.0198,0.8701,0.6753,0.4999,0.4401,0.3798,0.3397,0.9372
