AERONET_Site,DateTime,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm
Howard_Univ-IRB,2025-01-28 21:18:48,28,28.888056,0.028373,0.035497,0.038685,0.047239,0.063682,0.073148,0.087122,0.099571,0.797201,0.004584,0.004317,0.003509,0.002878,0.001679,0.002096,0.001297,0.001522,0.006153,0.936807,1.140782,1.01486,0.902279,1.196297,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,79.374468,5.278826,13.6,322.536225,0.44468,01:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-28 21:26:47,28,28.8936,0.038465,0.043935,0.047008,0.055022,0.070392,0.079641,0.092364,0.105571,0.793703,0.002281,0.001055,0.00387,0.004375,0.005082,0.005132,0.002843,0.002599,0.015426,0.773021,0.988304,0.854586,0.731333,1.089233,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,80.666226,5.954424,13.4,322.538255,0.444683,01:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-28 21:28:47,28,28.894988,0.032135,0.038822,0.041522,0.049891,0.065602,0.074604,0.088795,0.10333,0.794009,0.001861,0.001496,0.001451,0.001322,0.001203,0.001231,0.000956,0.000838,0.008909,0.861057,1.102788,0.933191,0.827896,1.259809,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,80.992544,6.152903,13.4,322.538764,0.444684,01:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:11:01,29,29.549317,0.017156,0.026578,0.030562,0.039757,0.056344,0.065962,0.074688,0.082155,0.714234,0.001181,0.000848,0.000911,0.000639,0.000432,0.00037,0.000774,0.000586,0.005083,1.128471,1.020573,1.176796,1.105495,0.851479,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,81.28728,6.343659,7.7,322.778374,0.445093,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:14:52,29,29.551991,0.016653,0.026067,0.029923,0.039072,0.055542,0.064966,0.073495,0.080297,0.709728,0.000185,0.000101,8.5e-05,0.000319,0.000971,0.00093,0.001515,0.001162,0.023959,1.137761,1.014135,1.182685,1.117708,0.823001,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,80.655488,5.948107,8.0,322.779353,0.445095,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:16:54,29,29.553403,0.017427,0.0267,0.030226,0.039425,0.055532,0.065182,0.073273,0.079256,0.718892,0.000333,0.000286,0.00025,0.000544,0.000909,0.001278,0.000938,0.001743,0.009631,1.124173,1.003064,1.16639,1.098798,0.760553,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,80.323342,5.759005,8.2,322.77987,0.445096,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:19:24,29,29.555139,0.017396,0.026411,0.030445,0.039477,0.0557,0.06519,0.07337,0.079567,0.722045,0.000752,0.000699,0.000461,0.000481,0.000397,0.000628,0.001098,0.001016,0.010494,1.116177,0.997143,1.165131,1.091663,0.774909,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,79.916486,5.542932,8.2,322.780506,0.445097,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:21:59,29,29.556933,0.01759,0.026588,0.030282,0.038976,0.054703,0.064045,0.071902,0.077938,0.72824,0.000593,0.000787,0.000182,0.000353,0.001024,0.001126,0.001234,0.0011,0.00347,1.097566,0.98917,1.1525,1.068933,0.763118,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,79.497899,5.336752,8.3,322.781163,0.445098,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:24:49,29,29.5589,0.018074,0.027225,0.030872,0.039463,0.055469,0.065,0.072744,0.078179,0.731221,0.000336,0.000478,0.000331,0.00013,0.000161,0.000142,0.001141,0.002042,0.001377,1.092063,0.980582,1.157992,1.059666,0.718933,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,79.041024,5.128409,8.4,322.781883,0.445099,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:26:59,29,29.560405,0.01771,0.026453,0.03032,0.038802,0.054395,0.063453,0.070624,0.075834,0.71423,0.000435,0.000374,0.000618,0.000488,0.000626,0.001158,0.001793,0.001778,0.005462,1.083947,0.944128,1.142574,1.056753,0.693589,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,78.693271,4.980361,8.5,322.782434,0.4451,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:31:26,29,29.563495,0.017673,0.026478,0.030193,0.038769,0.05417,0.063189,0.07005,0.07507,0.725699,0.000224,0.000886,0.000515,0.000994,0.001568,0.002003,0.00202,0.00187,0.001123,1.082604,0.929207,1.134286,1.056517,0.670288,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,77.983615,4.703243,8.6,322.783566,0.445102,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:36:59,29,29.56735,0.017703,0.026184,0.029956,0.038464,0.053403,0.061908,0.068798,0.073762,0.728283,4.1e-05,0.000218,0.000272,0.000412,0.000815,0.000876,0.000692,0.001308,0.01178,1.064619,0.916244,1.106415,1.044657,0.681856,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,77.10756,4.401024,8.8,322.784977,0.445105,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:39:41,29,29.569225,0.017625,0.026259,0.030131,0.038764,0.053785,0.062286,0.068824,0.0736,0.730222,0.000428,0.000346,0.000595,0.000479,0.000217,0.000372,0.000733,0.000845,0.005194,1.064929,0.891376,1.10277,1.046877,0.649321,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,76.685149,4.268846,8.9,322.785664,0.445106,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:41:59,29,29.570822,0.017973,0.026473,0.030272,0.038638,0.053252,0.062061,0.068369,0.072998,0.72848,0.000976,0.000713,0.000182,0.000428,0.000515,0.000845,0.000262,0.00028,0.007763,1.04977,0.902633,1.098164,1.020633,0.631324,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,76.327334,4.162997,9.1,322.786249,0.445107,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:46:59,29,29.574294,0.018652,0.026712,0.030762,0.039338,0.05417,0.063288,0.069334,0.073683,0.737717,0.000508,0.000218,0.00091,0.000935,0.000826,0.001293,0.001146,0.000881,0.005306,1.053472,0.890878,1.100718,1.022311,0.591746,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,75.556067,3.952001,9.2,322.78752,0.445109,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 13:50:18,29,29.576597,0.018442,0.026986,0.030573,0.03869,0.053192,0.061954,0.06782,0.072361,0.737766,0.000382,0.00054,0.000446,0.00055,0.000938,0.000874,0.000535,0.000173,0.008994,1.033506,0.877064,1.090758,1.001092,0.603181,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,75.049596,3.824884,9.5,322.788364,0.44511,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:00:08,29,29.583426,0.017937,0.026309,0.03006,0.03823,0.052091,0.060288,0.065531,0.069183,0.736824,0.000176,0.000369,0.000282,0.000417,0.000265,0.000554,0.000369,0.000327,0.002495,1.017465,0.828291,1.056141,0.993168,0.53576,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,73.573281,3.497872,10.0,322.790864,0.445115,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:02:10,29,29.584838,0.018166,0.02661,0.030059,0.038329,0.05209,0.060378,0.065883,0.069422,0.733118,0.000201,0.000114,0.000718,0.000785,0.001684,0.001942,0.002411,0.002583,0.019751,1.018038,0.847962,1.05252,0.992921,0.544328,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,73.272915,3.438245,10.1,322.791381,0.445116,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:06:59,29,29.588183,0.019076,0.027281,0.031298,0.039286,0.053654,0.061997,0.06711,0.070636,0.735217,0.000688,0.000515,0.000445,0.000672,0.000902,0.000262,0.001311,0.00082,0.001256,1.002429,0.807171,1.058878,0.974555,0.507967,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,72.568385,3.3063,10.1,322.792606,0.445118,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:09:02,29,29.589606,0.019311,0.027865,0.03178,0.039964,0.054222,0.062596,0.068312,0.072125,0.73996,0.00016,0.000832,0.000199,0.000178,0.000321,8.2e-05,0.000589,0.000238,0.007897,0.992352,0.83411,1.04063,0.965564,0.552203,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,72.271582,3.253805,10.3,322.793127,0.445119,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:12:00,29,29.591667,0.019212,0.027295,0.030988,0.039314,0.053419,0.06191,0.067328,0.070496,0.736354,0.000413,0.000227,0.000287,0.000851,0.000499,0.001097,0.001158,0.001065,0.007665,1.010921,0.835002,1.051839,0.983772,0.507431,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,71.845359,3.181381,10.3,322.793882,0.44512,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:15:43,29,29.594248,0.019244,0.027396,0.03129,0.038989,0.052907,0.061372,0.066523,0.069401,0.727498,0.000736,0.000246,0.000444,0.000163,0.000477,0.001105,0.001109,0.000747,0.003464,0.98579,0.825967,1.050229,0.949794,0.480788,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,71.317002,3.09614,10.4,322.794827,0.445121,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:22:00,29,29.598611,0.019526,0.027351,0.031574,0.0396,0.053688,0.062267,0.067279,0.069973,0.735823,0.000876,0.000641,0.000935,0.001098,0.001022,0.001719,0.001868,0.001293,0.005646,0.992647,0.813535,1.047592,0.959557,0.456585,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,70.438466,2.964517,10.5,322.796425,0.445124,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:31:29,29,29.605197,0.020156,0.027867,0.031691,0.039505,0.053328,0.061774,0.066795,0.06932,0.74314,0.000867,0.000721,0.000676,0.000801,0.000945,0.001141,0.002264,0.002198,0.017911,0.975719,0.811918,1.034442,0.940885,0.45162,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,69.149052,2.791355,10.8,322.798836,0.445128,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:41:20,29,29.612037,0.018805,0.026283,0.030232,0.03789,0.050304,0.058545,0.061569,0.06299,0.720125,0.000766,0.000814,0.000452,0.001571,0.002382,0.003196,0.003384,0.003181,0.020117,0.958976,0.725429,1.00164,0.919512,0.28707,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,67.858773,2.638303,11.2,322.801341,0.445133,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:47:00,29,29.615972,0.018054,0.025055,0.028834,0.035654,0.047511,0.054448,0.057725,0.059545,0.712997,0.000536,0.000346,0.001013,0.00109,0.00147,0.00213,0.003308,0.00326,0.005491,0.930679,0.700741,0.981419,0.902777,0.349868,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,67.140323,2.560623,11.4,322.802782,0.445135,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:52:00,29,29.619444,0.018042,0.025533,0.029308,0.035872,0.047519,0.05425,0.057073,0.05835,0.705391,0.001327,0.001999,0.001487,0.002083,0.001839,0.003252,0.002681,0.002573,0.015701,0.902654,0.658522,0.959209,0.873928,0.285944,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,66.521477,2.497566,11.7,322.804054,0.445137,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 14:57:00,29,29.622917,0.016996,0.023713,0.027558,0.033962,0.044874,0.051778,0.053987,0.054757,0.681946,0.001052,0.001427,0.00178,0.001537,0.002114,0.002744,0.001338,0.000487,0.022449,0.918948,0.663001,0.973217,0.881209,0.220565,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,65.917219,2.439167,12.1,322.805325,0.445139,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:02:00,29,29.626389,0.017567,0.024456,0.028719,0.035373,0.04725,0.054335,0.057695,0.059047,0.713396,0.000214,0.000442,0.000699,0.001934,0.001301,0.001707,0.001988,0.001363,0.008964,0.93344,0.718691,0.994028,0.900335,0.327182,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,65.327983,2.385022,12.4,322.806597,0.445141,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:07:00,29,29.629861,0.018215,0.025345,0.028945,0.035813,0.04812,0.055178,0.058733,0.059928,0.718185,0.000743,0.000928,0.000422,0.001044,0.001017,0.001861,0.000955,0.001105,0.002356,0.946564,0.717547,1.003288,0.919193,0.325913,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,64.754207,2.334774,12.7,322.807868,0.445144,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:12:00,29,29.633333,0.017832,0.025031,0.028705,0.035354,0.047151,0.0543,0.05773,0.058624,0.70226,0.000413,0.000559,0.001092,0.000529,0.000742,0.000757,0.00042,0.001036,0.008458,0.932272,0.728442,0.9929,0.897396,0.303568,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,64.196332,2.288109,13.0,322.80914,0.445146,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:17:00,29,29.636806,0.01807,0.024273,0.028524,0.03522,0.046184,0.052527,0.055443,0.055791,0.686867,0.00154,0.000508,0.00018,0.000726,0.000592,0.00212,0.001137,0.001846,0.006531,0.892406,0.657372,0.926539,0.870494,0.240938,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,63.654801,2.24475,13.2,322.810411,0.445148,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:22:00,29,29.640278,0.017802,0.024929,0.028845,0.035705,0.046595,0.053183,0.055646,0.056382,0.686936,7.4e-05,0.000937,0.000303,0.001125,0.000853,0.000626,0.001251,0.00114,0.010353,0.891209,0.637415,0.921238,0.86596,0.230927,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,63.130058,2.204448,13.4,322.811683,0.44515,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:31:33,29,29.64691,0.017596,0.024683,0.028646,0.034958,0.045657,0.051938,0.054822,0.056146,0.685916,0.000637,0.001019,0.001333,0.002073,0.001845,0.00223,0.001173,0.001274,0.005541,0.870121,0.658085,0.91683,0.842552,0.305734,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,62.176061,2.135192,13.8,322.814111,0.445154,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:41:26,29,29.653773,0.017353,0.02411,0.027841,0.033848,0.04504,0.051193,0.054836,0.055726,0.683379,0.000744,0.000756,0.000513,0.000946,0.000279,0.00014,0.001619,0.001829,0.00514,0.896743,0.709669,0.96202,0.87051,0.3365,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,61.258236,2.073052,14.2,322.816625,0.445159,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:47:00,29,29.657639,0.016984,0.023007,0.027106,0.033206,0.04331,0.049055,0.05178,0.05226,0.673968,0.000457,0.000462,0.000625,0.00089,0.000598,0.001115,0.001958,0.001305,0.007606,0.868046,0.642851,0.905096,0.846724,0.251981,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,60.773641,2.041878,14.2,322.81804,0.445161,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:52:00,29,29.661111,0.016584,0.023035,0.026785,0.03279,0.04238,0.047753,0.050518,0.050869,0.668806,0.000886,0.000774,5.2e-05,0.000436,0.00043,0.001461,0.001135,0.000297,0.006412,0.845591,0.632586,0.872354,0.828697,0.252479,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,60.358871,2.01604,14.4,322.819312,0.445163,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
Howard_Univ-IRB,2025-01-29 15:57:00,29,29.664583,0.016539,0.02289,0.026637,0.032819,0.0427,0.048468,0.051148,0.051332,0.666274,5e-05,0.000421,0.000512,0.000381,0.000689,0.001717,0.001849,0.002182,0.002139,0.873701,0.649534,0.90302,0.85221,0.230317,lev15,1282,Howard_Univ-IRB,38.919424,-77.021542,78.0,59.963931,1.992131,14.6,322.820583,0.445165,02:02:2025,9,1.6403,1.0197,0.8701,0.6752,0.4999,0.4397,0.3797,0.3398,0.9367
