AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jay_Herman_and_Maria_Tzortziou_and_Gordon_Labow; PI Email=Jay.R.Herman@nasa.gov_and_martz@carioca.gsfc.nasa.gov_and_Gordon.J.Labow.1@gsfc.nasa.gov
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
SERC,17:01:2024,13:39:32,17,17.569120,0.004470,0.015324,0.016232,-999.000000,-999.000000,0.030318,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.042122,-999.000000,-999.000000,0.049767,-999.000000,-999.000000,0.055103,0.062629,0.234991,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000165,0.000089,0.000170,-999.000000,-999.000000,0.000144,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000224,-999.000000,-999.000000,0.000443,-999.000000,-999.000000,0.000540,0.000179,0.002170,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.582957,0.976852,1.145896,1.705704,0.897254,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,78.181647,4.777422,-5.900000,318.130058,0.450241,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:41:53,17,17.570752,0.004380,0.015310,0.016090,-999.000000,-999.000000,0.030211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.042073,-999.000000,-999.000000,0.049847,-999.000000,-999.000000,0.054943,0.062220,0.235947,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000045,0.000357,0.000304,-999.000000,-999.000000,0.000128,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000300,-999.000000,-999.000000,0.000434,-999.000000,-999.000000,0.001104,0.001561,0.001085,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.597098,0.970062,1.157248,1.719294,0.865042,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,77.830667,4.647511,-5.800000,318.130660,0.450241,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:46:53,17,17.574225,0.004142,0.014767,0.015444,-999.000000,-999.000000,0.029539,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.040874,-999.000000,-999.000000,0.048375,-999.000000,-999.000000,0.052790,0.059579,0.234052,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000218,0.000193,0.000178,-999.000000,-999.000000,0.000175,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000387,-999.000000,-999.000000,0.000711,-999.000000,-999.000000,0.000274,0.000303,0.001332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.609152,0.929042,1.139039,1.739837,0.811366,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,77.090847,4.395637,-5.900000,318.131943,0.450241,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:48:55,17,17.575637,0.003875,0.014700,0.015151,-999.000000,-999.000000,0.029440,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.040545,-999.000000,-999.000000,0.048080,-999.000000,-999.000000,0.052127,0.058852,0.235718,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000318,0.000359,0.000361,-999.000000,-999.000000,0.000086,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000555,-999.000000,-999.000000,0.000518,-999.000000,-999.000000,0.000471,0.000486,0.001186,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.623924,0.911920,1.130938,1.758737,0.785935,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,76.792763,4.301753,-5.700000,318.132464,0.450241,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:51:53,17,17.577697,0.003702,0.014391,0.014775,-999.000000,-999.000000,0.028867,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.039775,-999.000000,-999.000000,0.046785,-999.000000,-999.000000,0.050386,0.057038,0.232381,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000360,0.000549,0.000559,-999.000000,-999.000000,0.000398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000090,-999.000000,-999.000000,0.000298,-999.000000,-999.000000,0.000354,0.000100,0.001340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.623093,0.857915,1.116514,1.769312,0.768610,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,76.360813,4.172675,-5.700000,318.133225,0.450242,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:56:53,17,17.581169,0.003641,0.014248,0.014609,-999.000000,-999.000000,0.028925,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.039886,-999.000000,-999.000000,0.047085,-999.000000,-999.000000,0.050369,0.056942,0.237312,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000126,0.000303,0.000243,-999.000000,-999.000000,0.000775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000934,-999.000000,-999.000000,0.001613,-999.000000,-999.000000,0.000944,0.001920,0.003944,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.645973,0.845865,1.125458,1.794034,0.735924,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,75.640960,3.974155,-5.700000,318.134508,0.450242,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,13:59:35,17,17.583044,0.003694,0.014320,0.014583,-999.000000,-999.000000,0.028968,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.039596,-999.000000,-999.000000,0.046832,-999.000000,-999.000000,0.049716,0.056119,0.236391,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000293,0.000247,0.000366,-999.000000,-999.000000,0.000467,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000317,-999.000000,-999.000000,0.001042,-999.000000,-999.000000,0.000827,0.001447,0.002323,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.637094,0.824295,1.107122,1.783466,0.698814,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,75.256610,3.875821,-5.600000,318.135200,0.450242,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:11:23,17,17.591238,0.003642,0.014051,0.013962,-999.000000,-999.000000,0.028328,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.038299,-999.000000,-999.000000,0.045616,-999.000000,-999.000000,0.047290,0.052859,0.234432,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000389,0.000398,0.000408,-999.000000,-999.000000,0.000232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000648,-999.000000,-999.000000,0.000669,-999.000000,-999.000000,0.001005,0.001560,0.002731,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.653696,0.761254,1.093050,1.800327,0.564760,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,73.614544,3.506231,-5.200000,318.138227,0.450243,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:31:53,17,17.605475,0.006704,0.017113,0.017024,-999.000000,-999.000000,0.032251,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044226,-999.000000,-999.000000,0.054197,-999.000000,-999.000000,0.057681,0.063921,0.245540,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000353,0.001015,0.000295,-999.000000,-999.000000,0.000224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000950,-999.000000,-999.000000,0.000691,-999.000000,-999.000000,0.001138,0.001168,0.004859,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.619170,0.961010,1.183503,1.706334,0.640203,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,70.919496,3.035094,-4.100000,318.143485,0.450244,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:36:53,17,17.608947,0.007087,0.017080,0.016932,-999.000000,-999.000000,0.032440,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044514,-999.000000,-999.000000,0.054576,-999.000000,-999.000000,0.057486,0.063736,0.242521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000904,0.000113,0.000286,-999.000000,-999.000000,0.000272,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000415,-999.000000,-999.000000,0.000705,-999.000000,-999.000000,0.001199,0.001814,0.001334,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.635661,0.924266,1.185965,1.727234,0.599608,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,70.295063,2.944141,-4.100000,318.144767,0.450245,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:46:53,17,17.615891,0.006263,0.016155,0.015764,-999.000000,-999.000000,0.030953,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.042365,-999.000000,-999.000000,0.051856,-999.000000,-999.000000,0.054077,0.059445,0.238249,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000479,0.001017,0.000437,-999.000000,-999.000000,0.000496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000835,-999.000000,-999.000000,0.000993,-999.000000,-999.000000,0.001082,0.002151,0.001727,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.661897,0.881090,1.176436,1.765642,0.526417,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,69.087643,2.783641,-3.900000,318.147332,0.450245,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:51:53,17,17.619363,0.005976,0.016032,0.015406,-999.000000,-999.000000,0.030325,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.041440,-999.000000,-999.000000,0.050795,-999.000000,-999.000000,0.052597,0.057926,0.238447,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000235,0.000217,0.000552,-999.000000,-999.000000,0.001450,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002986,-999.000000,-999.000000,0.003622,-999.000000,-999.000000,0.004265,0.005678,0.010301,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.663977,0.859898,1.175136,1.767082,0.504401,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,68.505416,2.712698,-4.000000,318.148615,0.450246,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,14:56:54,17,17.622847,0.006901,0.017026,0.016641,-999.000000,-999.000000,0.031725,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.043495,-999.000000,-999.000000,0.054139,-999.000000,-999.000000,0.056508,0.062262,0.241970,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000646,0.000568,0.000603,-999.000000,-999.000000,0.000177,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001207,-999.000000,-999.000000,0.001403,-999.000000,-999.000000,0.001830,0.000767,0.005418,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.644287,0.944582,1.212932,1.716981,0.538803,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,67.936178,2.646977,-3.900000,318.149902,0.450246,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,15:01:54,17,17.626319,0.007301,0.017601,0.016794,-999.000000,-999.000000,0.032523,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.044427,-999.000000,-999.000000,0.055614,-999.000000,-999.000000,0.058213,0.064071,0.241481,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000451,0.000541,0.000366,-999.000000,-999.000000,0.000631,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001231,-999.000000,-999.000000,0.001241,-999.000000,-999.000000,0.003157,0.003131,0.002114,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.664961,0.975563,1.214689,1.737790,0.546445,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,67.384116,2.586424,-3.800000,318.151184,0.450246,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,17:01:2024,20:11:53,17,17.841586,0.006801,-999.000000,0.015926,-999.000000,-999.000000,0.028114,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.040080,-999.000000,-999.000000,0.050004,-999.000000,-999.000000,0.055056,0.060662,0.270838,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000378,-999.000000,0.000444,-999.000000,-999.000000,0.000247,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000205,-999.000000,-999.000000,0.000411,-999.000000,-999.000000,0.000648,0.000704,0.000472,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.613233,1.151419,1.315403,1.654420,0.757983,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,72.344764,3.266587,0.300000,318.230693,0.450266,05:06:2024,8,1.639100,-999.,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,20:01:2024,21:12:51,20,20.883924,-999.000000,0.038764,0.047437,-999.000000,-999.000000,0.068543,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097140,-999.000000,-999.000000,0.102715,-999.000000,-999.000000,0.126642,-999.000000,0.373935,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008337,0.020069,-999.000000,-999.000000,0.028250,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.029573,-999.000000,-999.000000,0.031837,-999.000000,-999.000000,0.050797,-999.000000,0.172319,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.155891,0.978318,0.982203,1.292013,1.454610,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,80.590519,5.910162,-2.500000,319.354386,0.450552,05:06:2024,7,-999.,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,-999.,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,21:01:2024,13:15:35,21,21.552488,0.003071,0.013319,0.015186,-999.000000,-999.000000,0.025579,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.035067,-999.000000,-999.000000,0.040892,-999.000000,-999.000000,0.045163,0.048083,0.362691,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000239,0.000123,0.000173,-999.000000,-999.000000,0.000204,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000125,-999.000000,-999.000000,0.000359,-999.000000,-999.000000,0.000692,0.001290,0.004788,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.408623,0.920479,1.087276,1.499616,0.642098,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,81.457807,6.459403,-4.200000,319.601322,0.450614,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,21:01:2024,13:18:09,21,21.554271,0.003018,0.013350,0.015077,-999.000000,-999.000000,0.025481,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.035029,-999.000000,-999.000000,0.041007,-999.000000,-999.000000,0.045135,0.048942,0.362366,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000290,0.000235,0.000202,-999.000000,-999.000000,0.000224,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000341,-999.000000,-999.000000,0.000430,-999.000000,-999.000000,0.000358,0.000504,0.004080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.422142,0.921716,1.101649,1.510594,0.696674,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,81.050190,6.189322,-4.000000,319.601980,0.450614,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,21:01:2024,13:20:07,21,21.555637,0.003345,0.013742,0.015241,-999.000000,-999.000000,0.025520,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.034977,-999.000000,-999.000000,0.040946,-999.000000,-999.000000,0.044919,0.048854,0.358768,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000347,0.000336,0.000389,-999.000000,-999.000000,0.000165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000530,-999.000000,-999.000000,0.000391,-999.000000,-999.000000,0.000546,0.001033,0.002940,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.404535,0.909451,1.094034,1.488636,0.694369,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,80.739103,5.997652,-3.900000,319.602485,0.450615,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
SERC,21:01:2024,13:23:09,21,21.557743,0.002947,0.013219,0.014760,-999.000000,-999.000000,0.025060,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.034226,-999.000000,-999.000000,0.040139,-999.000000,-999.000000,0.043652,0.047104,0.354887,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000224,0.000288,0.000367,-999.000000,-999.000000,0.000548,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000654,-999.000000,-999.000000,0.000709,-999.000000,-999.000000,0.000738,0.000475,0.001666,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.418763,0.883526,1.088710,1.506496,0.629189,-999.000000,lev15,863,SERC,38.888901,-76.555795,36.500000,80.261496,5.725095,-3.900000,319.603263,0.450615,05:06:2024,9,1.639100,1.019100,0.869500,-999.,-999.,0.674500,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500100,-999.,-999.,0.439300,-999.,-999.,0.380400,0.341000,0.936400,-999.,-999.,-999.,-999.,-999.,-999.,-999.
