AERONET_Site,DateTime,Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_675nm,AOD_500nm,AOD_440nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_675,Triplet_Variability_500,Triplet_Variability_440,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm
SERC,2023-01-01 14:45:21,1,1.614826,0.005606,0.00767,0.009379,0.014862,0.02155,0.023409,0.03018,0.032393,1.129126,0.000652,0.000491,0.000143,0.000313,0.00054,0.00072,0.000339,0.000385,0.002445,1.347377,1.240974,1.091304,1.49627,1.307301,lev15,863,SERC,38.888901,-76.555795,36.5,70.452626,2.966546,15.2,307.251594,0.465544,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 14:50:21,1,1.618299,0.005182,0.007854,0.009602,0.015165,0.02223,0.023888,0.030822,0.032724,1.135876,0.000666,0.00012,0.000523,0.000244,0.000442,0.000485,0.000747,0.000909,0.003827,1.350123,1.20501,1.097869,1.510685,1.269722,lev15,863,SERC,38.888901,-76.555795,36.5,69.901583,2.88972,15.4,307.25417,0.46554,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 14:55:21,1,1.621771,0.004699,0.007694,0.009466,0.014961,0.022039,0.023616,0.030542,0.032227,1.136106,0.000144,0.000114,0.000368,0.000111,0.000191,0.000122,0.000144,0.000205,0.005077,1.356527,1.203493,1.104912,1.521036,1.256055,lev15,863,SERC,38.888901,-76.555795,36.5,69.365606,2.818925,15.5,307.256746,0.465536,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:00:21,1,1.625243,0.004444,0.0075,0.009306,0.014778,0.021752,0.023545,0.030818,0.032306,1.137355,0.00014,0.000165,0.00012,0.000237,0.000382,0.000566,0.000432,0.000319,0.008478,1.372533,1.284442,1.122213,1.527869,1.280748,lev15,863,SERC,38.888901,-76.555795,36.5,68.845071,2.753608,15.7,307.259321,0.465532,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:05:21,1,1.628715,0.004308,0.007592,0.009253,0.015041,0.022137,0.024051,0.031409,0.032975,1.153764,0.000186,0.000359,0.00023,0.000569,0.000222,0.000307,0.000136,0.0001,0.002128,1.407274,1.289307,1.129197,1.568617,1.277233,lev15,863,SERC,38.888901,-76.555795,36.5,68.340356,2.693284,15.8,307.261897,0.465528,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:10:22,1,1.632199,0.004211,0.007234,0.009136,0.014477,0.021584,0.023547,0.030824,0.032229,1.141923,0.00032,0.000269,0.000155,0.000139,0.000224,0.00023,0.00048,0.000744,0.004098,1.40074,1.312897,1.169481,1.54798,1.271662,lev15,863,SERC,38.888901,-76.555795,36.5,67.850233,2.63735,15.8,307.264482,0.465524,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:19:35,1,1.6386,0.004298,0.007692,0.00919,0.015044,0.022359,0.024547,0.032063,0.033675,1.136287,0.00021,0.000258,0.000195,0.000158,0.000316,0.000298,0.000245,0.000426,0.010739,1.445217,1.327486,1.173695,1.599226,1.279491,lev15,863,SERC,38.888901,-76.555795,36.5,66.993517,2.545353,16.2,307.26923,0.465516,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:29:06,1,1.645208,0.004446,0.00786,0.009317,0.015304,0.023113,0.025508,0.033397,0.035042,1.159718,0.000849,0.000462,0.000588,0.000696,0.000656,0.001105,0.001104,0.000765,0.014,1.483462,1.354958,1.224118,1.63493,1.285453,lev15,863,SERC,38.888901,-76.555795,36.5,66.170427,2.463272,16.6,307.274132,0.465509,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:35:22,1,1.64956,0.004782,0.007837,0.009927,0.015583,0.023034,0.025456,0.033549,0.034838,1.141131,0.000315,0.000381,0.000525,0.00059,0.000462,0.000294,0.000309,0.000634,0.006015,1.387447,1.384555,1.172778,1.515378,1.273663,lev15,863,SERC,38.888901,-76.555795,36.5,65.663739,2.415547,16.6,307.277361,0.465504,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:40:22,1,1.653032,0.005161,0.008318,0.010243,0.016221,0.024504,0.027107,0.035847,0.037705,1.157837,0.000335,0.000474,0.00035,0.000433,0.000853,0.001047,0.001682,0.001376,0.012868,1.438137,1.40068,1.229328,1.571172,1.33556,lev15,863,SERC,38.888901,-76.555795,36.5,65.280123,2.380739,16.7,307.279936,0.4655,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:45:22,1,1.656505,0.005029,0.008225,0.010467,0.016271,0.024194,0.026909,0.03481,0.036981,1.150627,0.00019,0.000685,0.000144,0.000161,0.00054,0.000791,0.001576,0.00151,0.026099,1.391896,1.338167,1.1999,1.509271,1.282653,lev15,863,SERC,38.888901,-76.555795,36.5,64.915209,2.348636,17.0,307.282512,0.465496,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:50:22,1,1.659977,0.005174,0.008283,0.01055,0.016747,0.025391,0.028508,0.037758,0.039767,1.178026,0.000166,0.000207,0.000189,0.000669,0.000847,0.000896,0.000798,0.000958,0.012257,1.463863,1.459535,1.266861,1.582037,1.346934,lev15,863,SERC,38.888901,-76.555795,36.5,64.569327,2.319077,16.9,307.285088,0.465492,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 15:55:22,1,1.663449,0.005209,0.007801,0.009946,0.015985,0.024672,0.027538,0.036624,0.038331,1.158574,7e-05,0.000221,0.000321,0.000331,0.000477,0.000216,0.000208,0.00085,0.011082,1.504937,1.453734,1.300357,1.636912,1.34024,lev15,863,SERC,38.888901,-76.555795,36.5,64.242796,2.291917,16.9,307.287664,0.465488,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 16:00:22,1,1.666921,0.005256,0.007683,0.009886,0.015927,0.024157,0.026857,0.035786,0.037319,1.149036,0.000242,0.000414,0.000144,0.000156,0.000169,0.000284,0.000428,0.000555,0.014132,1.473398,1.446627,1.248961,1.608864,1.334509,lev15,863,SERC,38.888901,-76.555795,36.5,63.935921,2.267028,16.9,307.29024,0.465484,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 16:05:22,1,1.670394,0.004944,0.00776,0.009745,0.016001,0.024673,0.027734,0.036808,0.03885,1.155847,0.000244,0.000132,0.000191,0.000564,0.000736,0.000994,0.001525,0.001845,0.027941,1.539335,1.4713,1.311463,1.672722,1.363334,lev15,863,SERC,38.888901,-76.555795,36.5,63.648997,2.244295,17.0,307.292815,0.46548,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 16:10:22,1,1.673866,0.004998,0.007791,0.009828,0.015935,0.024863,0.028085,0.037331,0.039226,1.183221,0.000259,0.000487,0.0002,0.000327,0.000473,0.000677,0.000432,0.000535,0.006581,1.548688,1.494609,1.350594,1.672514,1.352861,lev15,863,SERC,38.888901,-76.555795,36.5,63.382305,2.223617,17.3,307.295391,0.465476,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 16:19:29,1,1.680197,0.005093,0.008196,0.009824,0.016143,0.024907,0.027975,0.037713,0.039599,1.195822,0.000693,0.000281,0.00043,0.000603,0.000805,0.000991,0.000631,0.001424,0.021096,1.540543,1.526688,1.311579,1.67515,1.408027,lev15,863,SERC,38.888901,-76.555795,36.5,62.948965,2.190913,18.0,307.300088,0.465468,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 16:28:57,1,1.686771,0.00544,0.008302,0.010164,0.016589,0.025625,0.028867,0.0387,0.040887,1.219769,0.000227,0.000323,0.000203,0.000162,0.000416,0.000356,0.0007,0.000635,0.01005,1.536921,1.516642,1.320213,1.665495,1.408405,lev15,863,SERC,38.888901,-76.555795,36.5,62.572652,2.163378,17.8,307.304965,0.465461,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:00:22,1,1.708588,0.005798,0.008164,0.010492,0.016526,0.024669,0.027401,0.036678,0.037898,1.198521,0.000106,3.1e-05,0.000275,0.000474,0.000129,0.000359,0.000764,0.00133,0.015834,1.414635,1.460254,1.20722,1.539588,1.318807,lev15,863,SERC,38.888901,-76.555795,36.5,61.877295,2.114502,18.3,307.321149,0.465435,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:10:22,1,1.715532,0.006509,0.008748,0.01071,0.016761,0.02473,0.027197,0.036327,0.037193,1.212876,0.000215,0.000442,0.000167,0.000618,0.000367,0.00036,0.000526,0.000892,0.007302,1.374884,1.416716,1.158818,1.506688,1.275687,lev15,863,SERC,38.888901,-76.555795,36.5,61.837762,2.111799,18.3,307.326301,0.465427,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:19:44,1,1.722037,0.006624,0.009352,0.011004,0.016664,0.024164,0.026421,0.035619,0.036132,1.206739,0.000204,0.000605,0.000256,0.000109,0.000253,0.000481,0.000474,0.000928,0.013248,1.294845,1.430333,1.10416,1.416908,1.278954,lev15,863,SERC,38.888901,-76.555795,36.5,61.880951,2.114753,18.3,307.331126,0.46542,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:30:22,1,1.729421,0.006843,0.009419,0.011147,0.017051,0.025265,0.027527,0.036669,0.037645,1.248308,0.000714,0.000512,0.000394,5.2e-05,0.000338,0.000605,0.000427,0.000594,0.011668,1.341828,1.373163,1.15155,1.474519,1.274707,lev15,863,SERC,38.888901,-76.555795,36.5,62.023802,2.124591,18.5,307.336604,0.465411,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:35:22,1,1.732894,0.006815,0.009302,0.011071,0.017126,0.02481,0.027314,0.03621,0.037185,1.232955,0.000372,0.000316,0.000318,0.00027,0.000167,5.7e-05,0.000502,0.0005,0.016563,1.328834,1.392514,1.11491,1.452465,1.256132,lev15,863,SERC,38.888901,-76.555795,36.5,62.12528,2.131643,18.5,307.33918,0.465407,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:40:22,1,1.736366,0.006648,0.009144,0.01092,0.016881,0.02465,0.026875,0.035739,0.036509,1.231456,0.000299,0.000139,0.000244,0.000254,0.000555,0.000398,0.000436,0.000863,0.006497,1.331022,1.369147,1.11616,1.465929,1.249121,lev15,863,SERC,38.888901,-76.555795,36.5,62.248561,2.140283,18.8,307.341756,0.465403,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:45:22,1,1.739838,0.006693,0.009359,0.011055,0.016502,0.024034,0.026247,0.035061,0.035764,1.226893,0.000118,0.000355,0.000535,0.000614,0.00071,0.000545,0.000885,0.000891,0.019641,1.282092,1.391779,1.112868,1.399767,1.262076,lev15,863,SERC,38.888901,-76.555795,36.5,62.393511,2.150543,19.2,307.344332,0.465399,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:50:22,1,1.74331,0.006813,0.009304,0.010955,0.01671,0.024333,0.026657,0.035889,0.036693,1.225674,0.00056,0.000639,0.000447,0.000776,0.00082,0.001076,0.001095,0.001014,0.030448,1.313741,1.432274,1.118443,1.437249,1.302861,lev15,863,SERC,38.888901,-76.555795,36.5,62.559977,2.162464,19.2,307.346907,0.465395,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 17:55:22,1,1.746782,0.00686,0.009633,0.011296,0.016592,0.024399,0.026662,0.036062,0.036568,1.223525,0.000298,0.000391,0.000473,0.000414,0.000312,0.000601,0.001323,0.001365,0.03975,1.278254,1.440418,1.138228,1.38929,1.291023,lev15,863,SERC,38.888901,-76.555795,36.5,62.747781,2.176095,19.6,307.349483,0.465391,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:00:22,1,1.750255,0.00729,0.010209,0.011717,0.017296,0.024949,0.026687,0.035851,0.036168,1.202688,0.000361,0.000369,0.000605,0.000627,0.001333,0.001334,0.001701,0.001795,0.03267,1.227736,1.338416,1.048759,1.362373,1.24386,lev15,863,SERC,38.888901,-76.555795,36.5,62.956728,2.19149,19.7,307.352059,0.465387,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:05:22,1,1.753727,0.009758,0.013236,0.015015,0.021039,0.028685,0.030697,0.039872,0.040194,1.191505,0.001491,0.001218,0.001408,0.001447,0.002277,0.002007,0.002766,0.002566,0.016655,1.060976,1.214898,0.90818,1.166338,1.102917,lev15,863,SERC,38.888901,-76.555795,36.5,63.186601,2.208713,19.7,307.354635,0.465383,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:10:22,1,1.757199,0.013064,0.017438,0.019738,0.02611,0.034266,0.036352,0.045719,0.045754,1.183916,0.00157,0.002392,0.002243,0.00119,6.7e-05,0.000584,0.000612,0.000844,0.038925,0.908872,1.063861,0.795761,0.994719,0.943288,lev15,863,SERC,38.888901,-76.555795,36.5,63.437167,2.227836,19.7,307.357211,0.465379,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:19:33,1,1.763576,0.016074,0.022093,0.024137,0.031054,0.039737,0.042146,0.051938,0.052517,1.198038,0.001135,0.001596,0.001229,0.001096,0.000918,0.001392,0.001098,0.001468,0.014004,0.827761,0.987418,0.731799,0.899072,0.898509,lev15,863,SERC,38.888901,-76.555795,36.5,63.950427,2.268191,20.2,307.361942,0.465371,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:29:03,1,1.770174,0.021627,0.028967,0.032153,0.039847,0.049384,0.052343,0.060413,0.061058,1.208109,0.000869,0.001621,0.001165,0.000407,0.001986,0.001248,0.001114,0.001319,0.025312,0.721778,0.741583,0.650354,0.774085,0.627954,lev15,863,SERC,38.888901,-76.555795,36.5,64.552128,2.317628,19.9,307.366836,0.465364,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:35:22,1,1.77456,0.023544,0.031731,0.03473,0.042136,0.051818,0.055098,0.064918,0.065982,1.194454,0.001631,0.002798,0.002538,0.001789,0.001028,0.001712,0.002377,0.002072,0.017784,0.683698,0.829655,0.637002,0.722477,0.733675,lev15,863,SERC,38.888901,-76.555795,36.5,64.991032,2.355228,19.8,307.37009,0.465359,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:40:22,1,1.778032,0.025564,0.034412,0.037774,0.045759,0.055809,0.058826,0.068917,0.069734,1.174494,0.000553,0.000893,0.001102,0.001611,0.002304,0.002156,0.00233,0.002444,0.024115,0.657605,0.777173,0.599427,0.704421,0.693585,lev15,863,SERC,38.888901,-76.555795,36.5,65.359942,2.387891,19.9,307.372665,0.465355,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:45:22,1,1.781505,0.026293,0.035317,0.038617,0.046573,0.056552,0.059323,0.068532,0.069174,1.140194,0.002819,0.00287,0.003614,0.003548,0.002412,0.003286,0.001118,0.002079,0.019879,0.638785,0.707808,0.579153,0.68849,0.626843,lev15,863,SERC,38.888901,-76.555795,36.5,65.747482,2.423295,20.2,307.375241,0.465351,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 18:50:22,1,1.784977,0.043097,0.057823,0.053927,0.062453,0.075915,0.076225,,,1.177708,0.014496,0.028893,0.00804,0.002623,0.018948,0.006598,,,0.255764,0.538794,0.031492,0.497587,0.619279,,lev15,863,SERC,38.888901,-76.555795,36.5,66.153314,2.461627,20.6,307.377817,0.465346,05:06:2024,7,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,,,0.9364
SERC,2023-01-01 20:37:19,1,1.859248,0.011854,0.018614,0.021093,0.026718,0.035428,0.038707,0.047604,0.049398,1.053316,0.000542,0.000636,0.001035,0.001326,0.001692,0.001638,0.001633,0.001757,0.006712,0.901901,1.086402,0.87827,0.937702,0.987211,lev15,863,SERC,38.888901,-76.555795,36.5,78.530188,4.913829,16.3,307.432914,0.46526,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 20:40:21,1,1.861354,0.023264,0.032648,0.035546,0.042339,0.052493,0.056172,0.065901,0.067878,1.070489,0.004049,0.005647,0.00445,0.003965,0.002564,0.003574,0.00179,0.002758,0.008541,0.68053,0.836609,0.669673,0.705222,0.765941,lev15,863,SERC,38.888901,-76.555795,36.5,78.964963,5.095283,16.1,307.434476,0.465258,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 20:49:37,1,1.867789,0.013696,0.021825,0.024667,0.03076,0.040046,0.043704,0.052119,0.053883,1.072916,0.002263,0.002656,0.00285,0.003243,0.002528,0.002928,0.002662,0.00287,0.012495,0.847979,0.967883,0.830047,0.87624,0.846987,lev15,863,SERC,38.888901,-76.555795,36.5,80.314657,5.754219,15.8,307.43925,0.46525,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-01 20:54:36,1,1.87125,0.008387,0.015078,0.017357,0.022755,0.031478,0.035087,0.04393,0.046228,1.111346,0.001228,0.001208,0.001976,0.002299,0.002799,0.002699,0.00306,0.002932,0.012999,1.043187,1.224616,1.022995,1.07648,1.112971,lev15,863,SERC,38.888901,-76.555795,36.5,81.053085,6.191162,15.7,307.441817,0.465246,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-02 13:25:48,2,2.559583,0.006426,0.016562,0.021137,0.033127,0.055496,0.065445,0.080498,0.088512,1.741232,0.000187,0.000334,0.000278,0.000237,0.000394,0.000591,0.000902,0.000575,0.017304,1.67504,1.360848,1.611759,1.744582,1.204669,lev15,863,SERC,38.888901,-76.555795,36.5,80.94958,6.126032,11.6,307.952445,0.464447,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
SERC,2023-01-02 13:30:48,2,2.563056,0.006123,0.016197,0.020952,0.033008,0.055495,0.065507,0.080883,0.089201,1.735392,0.000335,0.000313,8.8e-05,3.1e-05,0.000633,0.000575,0.000777,0.001169,0.003447,1.689262,1.378561,1.622639,1.760374,1.231464,lev15,863,SERC,38.888901,-76.555795,36.5,80.208404,5.696297,11.9,307.955021,0.464443,05:06:2024,9,1.6391,1.0191,0.8695,0.6745,0.5001,0.4393,0.3804,0.341,0.9364
